DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2018-03-12	29346644	Yan Q	2018-01-15	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/29346644	Genome-wide Analysis of Disease Progression in Age-related Macular Degeneration.	Disease progression in age-related macular degeneration	1,105 progressed eyes and 3,912 non-progressed eyes from 2,721 European ancestry individuals	NA	8q24.3	8	140166230	TRAPPC9	TRAPPC9			83696			rs117659209-C	rs117659209	0	117659209	intron_variant	0	0.93	6E-6	5.221848749616356		1.92		Illumina [8974355] (imputed)	N	age-related macular degeneration, disease progression measurement	http://www.ebi.ac.uk/efo/EFO_0001365, http://www.ebi.ac.uk/efo/EFO_0008336	GCST005359	Genome-wide genotyping array
2018-03-12	29346644	Yan Q	2018-01-15	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/29346644	Genome-wide Analysis of Disease Progression in Age-related Macular Degeneration.	Disease progression in age-related macular degeneration	1,105 progressed eyes and 3,912 non-progressed eyes from 2,721 European ancestry individuals	NA	9q21.31	9	79725850	TLE4	TLE4			7091			rs11545434-A	rs11545434	0	11545434	3_prime_UTR_variant	0	0.06	8E-6	5.096910013008056	(adjusted for baseline severity)	1.65		Illumina [8974355] (imputed)	N	age-related macular degeneration, disease progression measurement	http://www.ebi.ac.uk/efo/EFO_0001365, http://www.ebi.ac.uk/efo/EFO_0008336	GCST005359	Genome-wide genotyping array
2018-03-12	29346644	Yan Q	2018-01-15	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/29346644	Genome-wide Analysis of Disease Progression in Age-related Macular Degeneration.	Disease progression in age-related macular degeneration	1,105 progressed eyes and 3,912 non-progressed eyes from 2,721 European ancestry individuals	NA	9q32	9	114638736	C9orf91	C9orf91			203197			rs41278671-C	rs41278671	0	41278671	intron_variant	0	0.05	2E-6	5.698970004336019	(adjusted for baseline severity)	1.62		Illumina [8974355] (imputed)	N	age-related macular degeneration, disease progression measurement	http://www.ebi.ac.uk/efo/EFO_0001365, http://www.ebi.ac.uk/efo/EFO_0008336	GCST005359	Genome-wide genotyping array
2018-03-12	29346644	Yan Q	2018-01-15	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/29346644	Genome-wide Analysis of Disease Progression in Age-related Macular Degeneration.	Disease progression in age-related macular degeneration	1,105 progressed eyes and 3,912 non-progressed eyes from 2,721 European ancestry individuals	NA	10p15.1	10	3844970	KLF6, MIR6078	LOC105376365 - LOC101927904	105376365	101927904		10242	65717	rs12411753-A	rs12411753	0	12411753	intergenic_variant	1	0.05	9E-6	5.045757490560675	(adjusted for baseline severity)	1.58		Illumina [8974355] (imputed)	N	age-related macular degeneration, disease progression measurement	http://www.ebi.ac.uk/efo/EFO_0001365, http://www.ebi.ac.uk/efo/EFO_0008336	GCST005359	Genome-wide genotyping array
2018-03-12	29346644	Yan Q	2018-01-15	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/29346644	Genome-wide Analysis of Disease Progression in Age-related Macular Degeneration.	Disease progression in age-related macular degeneration	1,105 progressed eyes and 3,912 non-progressed eyes from 2,721 European ancestry individuals	NA	10q22.1	10	71384478	SLC29A3, CDH23	SLC29A3 - CDH23	55315	64072		21088	12456	rs7091537-A	rs7091537	0	7091537	regulatory_region_variant	1	0.09	9E-6	5.045757490560675	(adjusted for baseline severity)	1.45		Illumina [8974355] (imputed)	N	age-related macular degeneration, disease progression measurement	http://www.ebi.ac.uk/efo/EFO_0001365, http://www.ebi.ac.uk/efo/EFO_0008336	GCST005359	Genome-wide genotyping array
2018-03-12	29346644	Yan Q	2018-01-15	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/29346644	Genome-wide Analysis of Disease Progression in Age-related Macular Degeneration.	Disease progression in age-related macular degeneration	1,105 progressed eyes and 3,912 non-progressed eyes from 2,721 European ancestry individuals	NA	10q23.1	10	84651798	CCSER2, LOC101929624	RPS3AP5 - LOC105378400	439992	105378400		90492	195475	rs113544501-T	rs113544501	0	113544501	intergenic_variant	1	0.15	3E-6	5.522878745280337	(adjusted for baseline severity)	1.37		Illumina [8974355] (imputed)	N	age-related macular degeneration, disease progression measurement	http://www.ebi.ac.uk/efo/EFO_0001365, http://www.ebi.ac.uk/efo/EFO_0008336	GCST005359	Genome-wide genotyping array
2018-03-12	29346644	Yan Q	2018-01-15	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/29346644	Genome-wide Analysis of Disease Progression in Age-related Macular Degeneration.	Disease progression in age-related macular degeneration	1,105 progressed eyes and 3,912 non-progressed eyes from 2,721 European ancestry individuals	NA	10q26.11	10	119063394	EIF3A	EIF3A			8661			rs76473913-C	rs76473913	0	76473913	intron_variant	0	0.11	6E-6	5.221848749616356	(adjusted for baseline severity)	1.5		Illumina [8974355] (imputed)	N	age-related macular degeneration, disease progression measurement	http://www.ebi.ac.uk/efo/EFO_0001365, http://www.ebi.ac.uk/efo/EFO_0008336	GCST005359	Genome-wide genotyping array
2018-03-12	29346644	Yan Q	2018-01-15	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/29346644	Genome-wide Analysis of Disease Progression in Age-related Macular Degeneration.	Disease progression in age-related macular degeneration	1,105 progressed eyes and 3,912 non-progressed eyes from 2,721 European ancestry individuals	NA	11q14.1	11	78045430	NDUFC2, KCTD14	NDUFC2-KCTD14, KCTD14			100532726, 65987			rs113553030-T	rs113553030	0	113553030	intron_variant	0	0.75	5E-6	5.301029995663981		1.37		Illumina [8974355] (imputed)	N	age-related macular degeneration, disease progression measurement	http://www.ebi.ac.uk/efo/EFO_0001365, http://www.ebi.ac.uk/efo/EFO_0008336	GCST005359	Genome-wide genotyping array
2018-03-12	29346644	Yan Q	2018-01-15	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/29346644	Genome-wide Analysis of Disease Progression in Age-related Macular Degeneration.	Disease progression in age-related macular degeneration	1,105 progressed eyes and 3,912 non-progressed eyes from 2,721 European ancestry individuals	NA	11q23.3	11	115922488	LINC00900, BUD13	LOC102724165			102724165			rs431911-G	rs431911	0	431911	intergenic_variant	0	0.59	9E-6	5.045757490560675		1.28		Illumina [8974355] (imputed)	N	age-related macular degeneration, disease progression measurement	http://www.ebi.ac.uk/efo/EFO_0001365, http://www.ebi.ac.uk/efo/EFO_0008336	GCST005359	Genome-wide genotyping array
2018-03-12	29346644	Yan Q	2018-01-15	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/29346644	Genome-wide Analysis of Disease Progression in Age-related Macular Degeneration.	Disease progression in age-related macular degeneration	1,105 progressed eyes and 3,912 non-progressed eyes from 2,721 European ancestry individuals	NA	11q23.3	11	120141172	TRIM29	LOC105369529 - LOC107984399	105369529	107984399		698	28056	rs61900473-G	rs61900473	0	61900473	intron_variant	1	0.95	3E-6	5.522878745280337	(adjusted for baseline severity)	1.92		Illumina [8974355] (imputed)	N	age-related macular degeneration, disease progression measurement	http://www.ebi.ac.uk/efo/EFO_0001365, http://www.ebi.ac.uk/efo/EFO_0008336	GCST005359	Genome-wide genotyping array
2018-03-12	29346644	Yan Q	2018-01-15	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/29346644	Genome-wide Analysis of Disease Progression in Age-related Macular Degeneration.	Disease progression in age-related macular degeneration	1,105 progressed eyes and 3,912 non-progressed eyes from 2,721 European ancestry individuals	NA	11q24.2	11	125302487	PKNOX2	PKNOX2			63876			rs1077952-A	rs1077952	0	1077952	intron_variant	0	0.11	5E-6	5.301029995663981		1.45		Illumina [8974355] (imputed)	N	age-related macular degeneration, disease progression measurement	http://www.ebi.ac.uk/efo/EFO_0001365, http://www.ebi.ac.uk/efo/EFO_0008336	GCST005359	Genome-wide genotyping array
2018-03-12	29346644	Yan Q	2018-01-15	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/29346644	Genome-wide Analysis of Disease Progression in Age-related Macular Degeneration.	Disease progression in age-related macular degeneration	1,105 progressed eyes and 3,912 non-progressed eyes from 2,721 European ancestry individuals	NA	12p12.1	12	25464224	KRAS, LMNTD1	TUBB4BP1 - LOC107984518	106478981	107984518		23172	1724	rs73296436-A	rs73296436	0	73296436	intron_variant	1	0.11	3E-6	5.522878745280337	(adjusted for baseline severity)	1.4		Illumina [8974355] (imputed)	N	age-related macular degeneration, disease progression measurement	http://www.ebi.ac.uk/efo/EFO_0001365, http://www.ebi.ac.uk/efo/EFO_0008336	GCST005359	Genome-wide genotyping array
2018-03-12	29346644	Yan Q	2018-01-15	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/29346644	Genome-wide Analysis of Disease Progression in Age-related Macular Degeneration.	Disease progression in age-related macular degeneration	1,105 progressed eyes and 3,912 non-progressed eyes from 2,721 European ancestry individuals	NA	12p11.21	12	30984377	TSPAN11	LOC107984502, TSPAN11			107984502, 441631			rs55916253-A	rs55916253	0	55916253	intron_variant	0	0.11	4E-6	5.3979400086720375		1.63		Illumina [8974355] (imputed)	N	age-related macular degeneration, disease progression measurement	http://www.ebi.ac.uk/efo/EFO_0001365, http://www.ebi.ac.uk/efo/EFO_0008336	GCST005359	Genome-wide genotyping array
2018-03-12	29346644	Yan Q	2018-01-15	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/29346644	Genome-wide Analysis of Disease Progression in Age-related Macular Degeneration.	Disease progression in age-related macular degeneration	1,105 progressed eyes and 3,912 non-progressed eyes from 2,721 European ancestry individuals	NA	12q13.13	12	53107163	IGFBP6, SOAT2	SOAT2			8435			rs11170417-T	rs11170417	0	11170417	intron_variant	0	0.12	7E-6	5.154901959985743	(adjusted for baseline severity)	1.42		Illumina [8974355] (imputed)	N	age-related macular degeneration, disease progression measurement	http://www.ebi.ac.uk/efo/EFO_0001365, http://www.ebi.ac.uk/efo/EFO_0008336	GCST005359	Genome-wide genotyping array
2018-03-12	29346644	Yan Q	2018-01-15	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/29346644	Genome-wide Analysis of Disease Progression in Age-related Macular Degeneration.	Disease progression in age-related macular degeneration	1,105 progressed eyes and 3,912 non-progressed eyes from 2,721 European ancestry individuals	NA	12q14.1	12	58006293	XRCC6BP1, LOC101927653	ST13P8 - LOC105369784	338805	105369784		21532	74915	rs12368533-A	rs12368533	0	12368533	intergenic_variant	1	0.06	4E-6	5.3979400086720375	(adjusted for baseline severity)	1.75		Illumina [8974355] (imputed)	N	age-related macular degeneration, disease progression measurement	http://www.ebi.ac.uk/efo/EFO_0001365, http://www.ebi.ac.uk/efo/EFO_0008336	GCST005359	Genome-wide genotyping array
2018-03-12	29346644	Yan Q	2018-01-15	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/29346644	Genome-wide Analysis of Disease Progression in Age-related Macular Degeneration.	Disease progression in age-related macular degeneration	1,105 progressed eyes and 3,912 non-progressed eyes from 2,721 European ancestry individuals	NA	13q21.32	13	66976864	PCDH9-AS3	PCDH9			5101			rs1359191-C	rs1359191	0	1359191	intron_variant	0	0.35	2E-6	5.698970004336019		1.32		Illumina [8974355] (imputed)	N	age-related macular degeneration, disease progression measurement	http://www.ebi.ac.uk/efo/EFO_0001365, http://www.ebi.ac.uk/efo/EFO_0008336	GCST005359	Genome-wide genotyping array
2018-03-12	29346644	Yan Q	2018-01-15	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/29346644	Genome-wide Analysis of Disease Progression in Age-related Macular Degeneration.	Disease progression in age-related macular degeneration	1,105 progressed eyes and 3,912 non-progressed eyes from 2,721 European ancestry individuals	NA	14q13.2	14	34902491	BAZ1A, IGBP1P1	BAZ1A - SRP54-AS1	11177	100506157		26844	13886	rs6571690-A	rs6571690	0	6571690	intergenic_variant	1	0.09	6E-6	5.221848749616356	(adjusted for baseline severity)	1.51		Illumina [8974355] (imputed)	N	age-related macular degeneration, disease progression measurement	http://www.ebi.ac.uk/efo/EFO_0001365, http://www.ebi.ac.uk/efo/EFO_0008336	GCST005359	Genome-wide genotyping array
2018-03-12	29346644	Yan Q	2018-01-15	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/29346644	Genome-wide Analysis of Disease Progression in Age-related Macular Degeneration.	Disease progression in age-related macular degeneration	1,105 progressed eyes and 3,912 non-progressed eyes from 2,721 European ancestry individuals	NA	14q24.2	14	72863136	DPF3	DPF3			8110			rs12887388-G	rs12887388	0	12887388	intron_variant	0	0.45	3E-7	6.522878745280337		1.32		Illumina [8974355] (imputed)	N	age-related macular degeneration, disease progression measurement	http://www.ebi.ac.uk/efo/EFO_0001365, http://www.ebi.ac.uk/efo/EFO_0008336	GCST005359	Genome-wide genotyping array
2018-03-12	29346644	Yan Q	2018-01-15	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/29346644	Genome-wide Analysis of Disease Progression in Age-related Macular Degeneration.	Disease progression in age-related macular degeneration	1,105 progressed eyes and 3,912 non-progressed eyes from 2,721 European ancestry individuals	NA	15q22.31	15	63782903	HERC1	HERC1			8925			rs74320127-G	rs74320127	0	74320127	intron_variant	0	0.05	5E-8	7.301029995663981	(adjusted for baseline severity)	1.71		Illumina [8974355] (imputed)	N	age-related macular degeneration, disease progression measurement	http://www.ebi.ac.uk/efo/EFO_0001365, http://www.ebi.ac.uk/efo/EFO_0008336	GCST005359	Genome-wide genotyping array
2018-03-12	29346644	Yan Q	2018-01-15	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/29346644	Genome-wide Analysis of Disease Progression in Age-related Macular Degeneration.	Disease progression in age-related macular degeneration	1,105 progressed eyes and 3,912 non-progressed eyes from 2,721 European ancestry individuals	NA	16p13.13	16	10492245	ATF7IP2	ATF7IP2 - RNU6-633P	80063	106481381		8605	4025	rs12930861-G	rs12930861	0	12930861	intergenic_variant	1	0.10	8E-7	6.096910013008056	(adjusted for baseline severity)	1.49		Illumina [8974355] (imputed)	N	age-related macular degeneration, disease progression measurement	http://www.ebi.ac.uk/efo/EFO_0001365, http://www.ebi.ac.uk/efo/EFO_0008336	GCST005359	Genome-wide genotyping array
2018-03-12	29346644	Yan Q	2018-01-15	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/29346644	Genome-wide Analysis of Disease Progression in Age-related Macular Degeneration.	Disease progression in age-related macular degeneration	1,105 progressed eyes and 3,912 non-progressed eyes from 2,721 European ancestry individuals	NA	16p12.1	16	25985293	HS3ST4	HS3ST4			9951			rs79590629-C	rs79590629	0	79590629	intron_variant	0	0.06	2E-7	6.698970004336019		1.73		Illumina [8974355] (imputed)	N	age-related macular degeneration, disease progression measurement	http://www.ebi.ac.uk/efo/EFO_0001365, http://www.ebi.ac.uk/efo/EFO_0008336	GCST005359	Genome-wide genotyping array
2018-03-12	29346644	Yan Q	2018-01-15	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/29346644	Genome-wide Analysis of Disease Progression in Age-related Macular Degeneration.	Disease progression in age-related macular degeneration	1,105 progressed eyes and 3,912 non-progressed eyes from 2,721 European ancestry individuals	NA	16q22.1	16	67454974	ATP6V0D1	ATP6V0D1			9114			rs1471142-G	rs1471142	0	1471142	non_coding_transcript_exon_variant	0	0.05	1E-6	6.0		1.73		Illumina [8974355] (imputed)	N	age-related macular degeneration, disease progression measurement	http://www.ebi.ac.uk/efo/EFO_0001365, http://www.ebi.ac.uk/efo/EFO_0008336	GCST005359	Genome-wide genotyping array
2018-03-12	29346644	Yan Q	2018-01-15	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/29346644	Genome-wide Analysis of Disease Progression in Age-related Macular Degeneration.	Disease progression in age-related macular degeneration	1,105 progressed eyes and 3,912 non-progressed eyes from 2,721 European ancestry individuals	NA	18p11.32	18	2050380	LINC00470, METTL4	LOC105371956			105371956			rs2186849-G	rs2186849	0	2186849	intron_variant	0	0.47	3E-6	5.522878745280337	(adjusted for baseline severity)	1.33		Illumina [8974355] (imputed)	N	age-related macular degeneration, disease progression measurement	http://www.ebi.ac.uk/efo/EFO_0001365, http://www.ebi.ac.uk/efo/EFO_0008336	GCST005359	Genome-wide genotyping array
2018-03-12	29346644	Yan Q	2018-01-15	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/29346644	Genome-wide Analysis of Disease Progression in Age-related Macular Degeneration.	Disease progression in age-related macular degeneration	1,105 progressed eyes and 3,912 non-progressed eyes from 2,721 European ancestry individuals	NA	19q12	19	29247734	UQCRFS1, LOC284395	RN7SL340P - LOC284395	106481016	284395		14349	39277	rs741449-T	rs741449	0	741449	intergenic_variant	1	0.65	6E-6	5.221848749616356		1.3		Illumina [8974355] (imputed)	N	age-related macular degeneration, disease progression measurement	http://www.ebi.ac.uk/efo/EFO_0001365, http://www.ebi.ac.uk/efo/EFO_0008336	GCST005359	Genome-wide genotyping array
2018-03-12	29346644	Yan Q	2018-01-15	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/29346644	Genome-wide Analysis of Disease Progression in Age-related Macular Degeneration.	Disease progression in age-related macular degeneration	1,105 progressed eyes and 3,912 non-progressed eyes from 2,721 European ancestry individuals	NA	19q13.11	19	33945984	KCTD15, LSM14A	RN7SL150P - LOC105372371	106479276	105372371		18359	54342	rs10404384-C	rs10404384	0	10404384	intergenic_variant	1	0.07	3E-6	5.522878745280337		1.73		Illumina [8974355] (imputed)	N	age-related macular degeneration, disease progression measurement	http://www.ebi.ac.uk/efo/EFO_0001365, http://www.ebi.ac.uk/efo/EFO_0008336	GCST005359	Genome-wide genotyping array
2018-03-12	29346644	Yan Q	2018-01-15	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/29346644	Genome-wide Analysis of Disease Progression in Age-related Macular Degeneration.	Disease progression in age-related macular degeneration	1,105 progressed eyes and 3,912 non-progressed eyes from 2,721 European ancestry individuals	NA	20p11.21	20	23878347	CST5	CST5			1473			rs4815244-T	rs4815244	0	4815244	intron_variant	0	0.44	6E-6	5.221848749616356	(adjusted for baseline severity)	1.26		Illumina [8974355] (imputed)	N	age-related macular degeneration, disease progression measurement	http://www.ebi.ac.uk/efo/EFO_0001365, http://www.ebi.ac.uk/efo/EFO_0008336	GCST005359	Genome-wide genotyping array
2018-03-12	29346644	Yan Q	2018-01-15	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/29346644	Genome-wide Analysis of Disease Progression in Age-related Macular Degeneration.	Disease progression in age-related macular degeneration	1,105 progressed eyes and 3,912 non-progressed eyes from 2,721 European ancestry individuals	NA	20q13.12	20	46293037	CDH22	CDH22			64405			rs6032755-A	rs6032755	0	6032755	intron_variant	0	0.51	9E-6	5.045757490560675		1.28		Illumina [8974355] (imputed)	N	age-related macular degeneration, disease progression measurement	http://www.ebi.ac.uk/efo/EFO_0001365, http://www.ebi.ac.uk/efo/EFO_0008336	GCST005359	Genome-wide genotyping array
2018-03-12	29346644	Yan Q	2018-01-15	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/29346644	Genome-wide Analysis of Disease Progression in Age-related Macular Degeneration.	Disease progression in age-related macular degeneration	1,105 progressed eyes and 3,912 non-progressed eyes from 2,721 European ancestry individuals	NA	20q13.32	20	59693464	PHACTR3	PHACTR3			116154			rs843818-A	rs843818	0	843818	intron_variant	0	0.06	3E-6	5.522878745280337	(adjusted for baseline severity)	1.64		Illumina [8974355] (imputed)	N	age-related macular degeneration, disease progression measurement	http://www.ebi.ac.uk/efo/EFO_0001365, http://www.ebi.ac.uk/efo/EFO_0008336	GCST005359	Genome-wide genotyping array
2018-03-12	29346644	Yan Q	2018-01-15	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/29346644	Genome-wide Analysis of Disease Progression in Age-related Macular Degeneration.	Disease progression in age-related macular degeneration	1,105 progressed eyes and 3,912 non-progressed eyes from 2,721 European ancestry individuals	NA	21q21.1	21	20400028	LOC101927797, LINC00320	FDPSP6 - KRT18P2	54051	54044		11087	24867	rs2205502-T	rs2205502	0	2205502	intergenic_variant	1	0.24	3E-6	5.522878745280337		1.37		Illumina [8974355] (imputed)	N	age-related macular degeneration, disease progression measurement	http://www.ebi.ac.uk/efo/EFO_0001365, http://www.ebi.ac.uk/efo/EFO_0008336	GCST005359	Genome-wide genotyping array
2018-03-12	29346644	Yan Q	2018-01-15	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/29346644	Genome-wide Analysis of Disease Progression in Age-related Macular Degeneration.	Disease progression in age-related macular degeneration	1,105 progressed eyes and 3,912 non-progressed eyes from 2,721 European ancestry individuals	NA	22q12.2	22	30196498	HORMAD2, LIF	HORMAD2, LOC105372988			150280, 105372988			rs713875-C	rs713875	0	713875	intron_variant	0	0.46	7E-6	5.154901959985743	(adjusted for baseline severity)	1.27		Illumina [8974355] (imputed)	N	age-related macular degeneration, disease progression measurement	http://www.ebi.ac.uk/efo/EFO_0001365, http://www.ebi.ac.uk/efo/EFO_0008336	GCST005359	Genome-wide genotyping array
2018-03-12	29346644	Yan Q	2018-01-15	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/29346644	Genome-wide Analysis of Disease Progression in Age-related Macular Degeneration.	Disease progression in age-related macular degeneration	1,105 progressed eyes and 3,912 non-progressed eyes from 2,721 European ancestry individuals	NA	22q13.31	22	46514733	CELSR1	CELSR1			9620			rs2337055-G	rs2337055	0	2337055	intron_variant	0	0.64	9E-6	5.045757490560675	(adjusted for baseline severity)	1.35		Illumina [8974355] (imputed)	N	age-related macular degeneration, disease progression measurement	http://www.ebi.ac.uk/efo/EFO_0001365, http://www.ebi.ac.uk/efo/EFO_0008336	GCST005359	Genome-wide genotyping array
2011-10-05	21909106	Arakawa S	2011-09-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/21909106	Genome-wide association study identifies two susceptibility loci for exudative age-related macular degeneration in the Japanese population.	Age-related macular degeneration	827 Japanese ancestry cases, 3,323 Japanese ancestry controls	709 Japanese ancestry cases, 15,571 Japanese ancestry controls	8p21.3	8	23225458	TNFRSF10A, LOC389641	LOC389641			389641			rs13278062-T	rs13278062	0	13278062	non_coding_transcript_exon_variant	0	0.35	1E-12	12.0		1.37	[1.25-1.49]	Illumina [457489]	N	age-related macular degeneration	http://www.ebi.ac.uk/efo/EFO_0001365	GCST001232	Genome-wide genotyping array
2011-10-05	21909106	Arakawa S	2011-09-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/21909106	Genome-wide association study identifies two susceptibility loci for exudative age-related macular degeneration in the Japanese population.	Age-related macular degeneration	827 Japanese ancestry cases, 3,323 Japanese ancestry controls	709 Japanese ancestry cases, 15,571 Japanese ancestry controls	4q12	4	56920284	C4orf14, REST, IGFBP7, POLR2B	REST			5978			rs1713985-G	rs1713985	0	1713985	intron_variant	0	0.29	2E-8	7.698970004336019		1.3	[1.19-1.42]	Illumina [457489]	N	age-related macular degeneration	http://www.ebi.ac.uk/efo/EFO_0001365	GCST001232	Genome-wide genotyping array
2010-10-14	20861866	Kopplin LJ	2010-09-23	Genes Immun	www.ncbi.nlm.nih.gov/pubmed/20861866	Genome-wide association identifies SKIV2L and MYRIP as protective factors for age-related macular degeneration.	Age-related macular degeneration	684 European ancestry cases, 188 European ancestry controls	1,896 European ancestry cases, 1,866 European ancestry controls	1q31.3	1	196733680	CFH	CFH			3075			rs1329428-?	rs1329428	0	1329428	intron_variant	0	NR	3E-64	63.52287874528034		2.78	[NR]	Affymetrix [> 361556] (imputed)	N	age-related macular degeneration	http://www.ebi.ac.uk/efo/EFO_0001365	GCST000806	Genome-wide genotyping array
2010-10-14	20861866	Kopplin LJ	2010-09-23	Genes Immun	www.ncbi.nlm.nih.gov/pubmed/20861866	Genome-wide association identifies SKIV2L and MYRIP as protective factors for age-related macular degeneration.	Age-related macular degeneration	684 European ancestry cases, 188 European ancestry controls	1,896 European ancestry cases, 1,866 European ancestry controls	10q26.13	10	122454932	ARMS2, HTRA1	ARMS2, LOC105378525			387715, 105378525			rs10490924-T	rs10490924	0	10490924	missense_variant	0	NR	1E-60	60.0		2.75	[NR]	Affymetrix [> 361556] (imputed)	N	age-related macular degeneration	http://www.ebi.ac.uk/efo/EFO_0001365	GCST000806	Genome-wide genotyping array
2010-10-14	20861866	Kopplin LJ	2010-09-23	Genes Immun	www.ncbi.nlm.nih.gov/pubmed/20861866	Genome-wide association identifies SKIV2L and MYRIP as protective factors for age-related macular degeneration.	Age-related macular degeneration	684 European ancestry cases, 188 European ancestry controls	1,896 European ancestry cases, 1,866 European ancestry controls	6p21.33	6	31962685	BF, SKIV2L	SKIV2L			6499			rs429608-?	rs429608	0	429608	intron_variant	0	NR	5E-15	14.301029995663981		1.85	[NR]	Affymetrix [> 361556] (imputed)	N	age-related macular degeneration	http://www.ebi.ac.uk/efo/EFO_0001365	GCST000806	Genome-wide genotyping array
2010-10-14	20861866	Kopplin LJ	2010-09-23	Genes Immun	www.ncbi.nlm.nih.gov/pubmed/20861866	Genome-wide association identifies SKIV2L and MYRIP as protective factors for age-related macular degeneration.	Age-related macular degeneration	684 European ancestry cases, 188 European ancestry controls	1,896 European ancestry cases, 1,866 European ancestry controls	19p13.3	19	6718376	C3, R102G	C3			718			rs2230199-C	rs2230199	0	2230199	missense_variant	0	NR	1E-8	8.0		1.44	[NR]	Affymetrix [> 361556] (imputed)	N	age-related macular degeneration	http://www.ebi.ac.uk/efo/EFO_0001365	GCST000806	Genome-wide genotyping array
2013-11-16	23577725	Naj AC	2013-05-01	Ann Hum Genet	www.ncbi.nlm.nih.gov/pubmed/23577725	Genetic factors in nonsmokers with age-related macular degeneration revealed through genome-wide gene-environment interaction analysis.	Age-related macular degeneration (smoking status interaction)	548 European ancestry ever smoking cases, 278 European ancestry ever smoking controls, 346 European ancestry never smoking cases, 247 European ancestry never smoking controls	NA	5p15.2	5	9978972	intergenic	LOC107986405 - FAM173B	107986405	134145		14040	246535	rs553169-A	rs553169	0	553169	intergenic_variant	1	0.29	9E-6	5.045757490560675				Affymetrix [2543887] (imputed)	N	smoking status measurement, age-related macular degeneration	http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0001365	GCST001990	Genome-wide genotyping array
2013-11-16	23577725	Naj AC	2013-05-01	Ann Hum Genet	www.ncbi.nlm.nih.gov/pubmed/23577725	Genetic factors in nonsmokers with age-related macular degeneration revealed through genome-wide gene-environment interaction analysis.	Age-related macular degeneration (smoking status interaction)	548 European ancestry ever smoking cases, 278 European ancestry ever smoking controls, 346 European ancestry never smoking cases, 247 European ancestry never smoking controls	NA	6q16.2	6	99880322	intergenic	PRDM13 - MCHR2	59336	84539		264744	39588	rs4840097-G	rs4840097	0	4840097	intergenic_variant	1	0.31	5E-7	6.301029995663981				Affymetrix [2543887] (imputed)	N	smoking status measurement, age-related macular degeneration	http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0001365	GCST001990	Genome-wide genotyping array
